"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Molotov Cocktail";"かえんびん";"男は火炎瓶を投げつけた。";"The man threw a Molotov cocktail.";"None";"火炎瓶";"火: 1, 炎: 9, 瓶: 9"
"Bottling, Bottled";"びんづめ";"メープルシロップを瓶詰しています。";"I’m bottling maple syrup.";"N2";"瓶詰";"瓶: 9, 詰: 9"
"To Till, To Plow, To Plough, To Cultivate";"たがやす";"この機械で畑を耕すんですよ。";"I’ll plow the field with this machine.";"N2";"耕す";"耕: 5"
"Arable Land";"こうち";"この辺りには耕地が広がっています。";"The arable land is spread out in this area.";"N2";"耕地";"耕: 5, 地: 2"
"Cultivation, Farming";"こうさく";"この土地を耕作するには許可がいります。";"You need approval in order to cultivate this plot of land.";"N1";"耕作";"耕: 5, 作: 2"
"Farming, Agriculture";"のうこう";"僕のおじいさんは農耕をしています。";"My grandfather farms.";"N1";"農耕";"農: 3, 耕: 5"
"Smart, Sensitive, Discerning";"さとい";"この子は本当に聡い子だよ。";"This is a really smart kid.";"None";"聡い";"聡: None"
"Wise, Intelligent, Wisdom";"そうめい";"聡明な子供達に恵まれてとても幸せです。";"I am very lucky to have intelligent children.";"None";"聡明";"聡: None, 明: 2"
"Wise, Intelligent, Wisdom";"そうめい";"こんなに聡明さと経験を兼ね備えた人材いないって。";"I don't think anyone else has that combination of wisdom and experience.";"None";"聡明";"聡: None, 明: 2"
"Wise, Intelligent, Wisdom";"そうめい";"三村崇は非常に聡明な少年だった。";"Takashi Mimura was a very wise boy.";"None";"聡明";"聡: None, 明: 2"
"Positive, Affirmation";"こうてい";"どうして肯定も否定もしないんですか。";"Why won’t you say yes or no?";"N2";"肯定";"肯: 9, 定: 3"
"Positive, Affirmation";"こうてい";"まずは自分を肯定してみてください。";"First of all, try to affirm yourself.";"N2";"肯定";"肯: 9, 定: 3"
"Positive, Affirmation";"こうてい";"その肯定の気持ち、これからも大切にしてね。";"Cherish that positive feeling from now on.";"N2";"肯定";"肯: 9, 定: 3"
"Fat, Grease, Blubber";"しぼう";"太ももの脂肪を落としたいんです。";"I want to lose the fat from my thighs.";"N1";"脂肪";"脂: 9, 肪: 9"
"Resin";"じゅし";"これを透明の樹脂で固めました。";"This was hardened with transparent resin.";"None";"樹脂";"樹: 6, 脂: 9"
"Skin";"ひふ";"ギターを弾くので指先の皮膚が厚いんです。";"The skin on my fingertips is thick because I play the guitar.";"N2";"皮膚";"皮: 3, 膚: 9"
"Seedling";"なえ";"四月に苗を植えました。";"I planted seedlings in April.";"N1";"苗";"苗: 9"
"Surname, Family Name";"みょうじ";"その苗字、初めて聞きました。";"That was the first time I’d heard that surname.";"None";"苗字";"苗: 9, 字: 1"
"Sacred Lotus";"はす";"蓮の花の花言葉は何ですか。";"What does the sacred lotus mean in the language of flowers?";"N1";"蓮";"蓮: None"
"Lotus Flower, Lotus";"れんげ";"この池にはいつから蓮花があるのですか。";"How long have lotus flowers been in this pond?";"None";"蓮花";"蓮: None, 花: 1"
"To Cover, To Hide, To Conceal";"おおう";"私の庭は落ち葉に覆われています。";"My garden is covered in fallen leaves.";"N3";"覆う";"覆: 9"
"Chastity, Virtue, Fidelity";"ていせつ";"彼女は最後まで貞節を守ったんだ。";"She protected her chastity until the end.";"None";"貞節";"貞: 9, 節: 4"
"Chastity, Virtue, Fidelity";"ていそう";"あの男が彼女の貞操を奪ったのよ。";"That man robbed her of her virtue.";"None";"貞操";"貞: 9, 操: 6"
"Unfaithful, Infidelity";"ふてい";"妻が不貞をはたらいたので、離婚しました。";"My wife was unfaithful so we got divorced. ";"None";"不貞";"不: 4, 貞: 9"
"Eaves, Stand In A Row, Stand Side By Side";"のき";"ここには多くのラーメン屋台が軒を連ねています。";"There are a lot of ramen carts standing in a row here.";"N3";"軒";"軒: 9"
"House Counter, Counter For Houses, Counter For Buildings";"けん";"この人は、マンションを五軒持っています。";"This guy has five apartments.";"None";"〜軒";"軒: 9"
"Flexible, Pliable";"じゅうなん";"このホテルは色々な要望に柔軟に対応してくれます。";"This hotel flexibly deals with various requests.";"N1";"柔軟";"柔: 9, 軟: 9"
"House Arrest";"なんきん";"彼女は自宅軟禁下に置かれました。";"She was placed under house arrest.";"None";"軟禁";"軟: 9, 禁: 5"
"Private Residence";"してい";"この豪華な建物は、大統領の私邸です。";"This gorgeous building is the president’s private residence.";"None";"私邸";"私: 6, 邸: 9"
"Official Residence";"かんてい";"首相官邸ツアーに参加しました。";"I participated in a tour of the Prime Minister’s official residence.";"None";"官邸";"官: 4, 邸: 9"
"Official Residence";"こうてい";"大統領公邸が何者かに襲撃されました。";"The President’s official residence was raided by someone.";"None";"公邸";"公: 2, 邸: 9"
"Mansion, Residence";"ていたく";"この邸宅は、幽霊が出ることで有名です。";"This mansion is famous for ghosts appearing in it.";"N1";"邸宅";"邸: 9, 宅: 6"
"Grounds, Premises";"ていない";"これは、邸内の写真です。";"This is a picture of the grounds.";"None";"邸内";"邸: 9, 内: 2"
"Suburb, Outskirts";"こうがい";"都心と郊外、どちらに住みたいですか。";"Would you rather live in the city center or the suburbs?";"N4";"郊外";"郊: 9, 外: 2"
"Suburbs, Outskirts";"きんこう";"私は東京近郊に住んでいます。";"I live in the suburbs of Tokyo.";"N1";"近郊";"近: 2, 郊: 9"
"District, County";"ぐん";"現在、郡は地名に使われることが多い。";"The word ""county"" is now often used in place names.";"N2";"郡";"郡: 4"
"Explanation, Vindication";"しゃくめい";"これについて、正式に釈明をする必要がある。";"You need to formally explain this. ";"None";"釈明";"釈: 9, 明: 2"
"Notes, Comment, Remark, Annotation";"ちゅうしゃく";"その場合は、注釈を付けてください。";"In that case, please add notes.";"None";"注釈";"注: 3, 釈: 9"
"Nod, Greeting, Bow";"えしゃく";"会釈をしたら会釈を返すのが礼儀でしょう。";"You might have the decency to return my nod with a nod.";"None";"会釈";"会: 2, 釈: 9"
"Explanation, Interpretation";"かいしゃく";"その解釈は間違っていると思います。";"I think that explanation is wrong.";"N3";"解釈";"解: 5, 釈: 9"
"Corner, Nook, Recess";"すみ";"この部屋の隅に、少女の霊がいます。";"There is a girl’s ghost in the corner of the room.";"N4";"隅";"隅: 9"
"Corner, Nook";"かたすみ";"そのことが心の片隅にずっと引っかかっていたんです。";"That had always been stuck in the corner of my mind.";"None";"片隅";"片: 6, 隅: 9"
"Four Corners";"よすみ";"写真の四隅を暗く加工するにはどうすればいいのか教えてください。";"Can you teach me the best process to make the four corners of a picture dark?";"None";"四隅";"四: 1, 隅: 9"
"Nooks, Corners";"すみずみ";"今日は部屋を隅々まで掃除しました。";"Today I cleaned every nook and cranny of my room.";"None";"隅々";"隅: 9"
"Ship Counter, Counter For Ships";"せき";"港には、七隻の船が止まっています。";"Seven ships are stopped in this harbor.";"None";"〜隻";"隻: 9"
"To Humbly Receive, To Humbly Accept, To Humbly Eat, To Humbly Drink";"いただく";"お祝いを頂き、本当に有難うございます。";"Thank you very much for your congratulations.";"N3";"頂く";"頂: 6"
"Summit";"さんちょう";"富士山の山頂には住所がありません。";"There is no address for the summit of Mt. Fuji.";"None";"山頂";"山: 1, 頂: 6"
"Collar, Lapel, Neck";"えり";"襟が曲がっていますよ。";"Your collar is twisted.";"N1";"襟";"襟: 9"
"WaniKani";"わにかに";"鰐蟹で漢字を猛勉強中です。";"I’m working hard studying kanji on WaniKani.";"None";"鰐蟹";"鰐: None, 蟹: None"
"Adultery";"ふりん";"どうやら妻が不倫をしているようなんです。";"It seems that my wife is committing adultery.";"None";"不倫";"不: 4, 倫: 9"
"Ethics, Morals";"りんり";"ちゃんと職業倫理を守ってください。";"Please abide by business ethics properly.";"None";"倫理";"倫: 9, 理: 2"
"To Be Biased, To Be One Sided, To Be Partial, To Be Prejudiced";"かたよる";"栄養が偏るのは良くない。";"One sided nutrition isn’t good for you.";"N1";"偏る";"偏: 9"
"Prejudice";"へんけん";"それが偏見というものです。";"That is called prejudice.";"N1";"偏見";"偏: 9, 見: 1"
"Prejudice";"へんけん";"偏見が全くない世界なんてものは存在しない。";"There is no world where prejudice doesn't exist.";"N1";"偏見";"偏: 9, 見: 1"
"Prejudice";"へんけん";"彼女はアジア人に偏見があるようだ。";"She seems to be prejudiced against Asian people.";"N1";"偏見";"偏: 9, 見: 1"
"Narrow Minded, Intolerance";"へんきょう";"ステレオタイプは人間を偏狭にします。";"The stereotype is that human beings are narrow-minded.";"None";"偏狭";"偏: 9, 狭: 9"
"Unbalanced Diet, Picky Eating ";"へんしょく";"子供が偏食がちなので困っています。";"I’m worried because my kids tend to have unbalanced diets.";"None";"偏食";"偏: 9, 食: 2"
"Suggestion, Hint, Implication";"しさ";"メッシが、移籍を示唆するコメントをしたようだ。";"It seems like Messi made a comment hinting at his transfer.";"None";"示唆";"示: 5, 唆: 9"
"Eruption";"ふんか";"富士山が噴火したらどうなると思いますか。";"What do you think would happen if Mt. Fuji erupted?";"N2";"噴火";"噴: 9, 火: 1"
"Volcanic Smoke";"ふんえん";"噴煙を上げる桜島の写真を撮りました。";"I took a picture of the volcanic smoke rising over Sakurajima. ";"None";"噴煙";"噴: 9, 煙: 9"
"Jet, Spray, Injection, Jet Propulsion";"ふんしゃ";"催涙スプレーの噴射方法を教えてください。";"Please show me how to spray tear gas.";"None";"噴射";"噴: 9, 射: 6"
"Water Fountain";"ふんすい";"あそこの噴水で待ち合わせをしましょう。";"Let’s meet at the water fountain over there.";"N2";"噴水";"噴: 9, 水: 1"
"Spewing, Gushing, Spouting, Eruption";"ふんしゅつ";"ブラックホールからガスが噴出しているって本当ですか？";"Is it true that gas spews out of black holes?";"N1";"噴出";"噴: 9, 出: 1"
"Orphan";"こじ";"妻と相談して、孤児を引き取ることにしました。";"I consulted my wife and we’ve decided to take charge of an orphan.";"N1";"孤児";"孤: 9, 児: 4"
"Solitary Island";"ことう";"今は孤島を舞台とした小説を書いています。";"I’m writing a novel set on a solitary island.";"None";"孤島";"孤: 9, 島: 3"
"Isolation, Loneliness, Solitude";"こどく";"ずっと孤独な人生を送ってきたんです。";"I’ve always led an isolated life.";"N1";"孤独";"孤: 9, 独: 5"
"Isolation, Alone, Friendless";"こりつ";"ある事件があって、職場で孤立してしまったんです。";"The incident is isolated to their place of work.";"N1";"孤立";"孤: 9, 立: 1"
"Laziness, Idleness, Sloth";"たいだ";"どうすれば怠惰を克服できるのでしょうか。";"What do you think you can do to conquer your laziness?";"None";"怠惰";"怠: 9, 惰: 9"
"To Be Negligent, To Neglect, To Shirk, To Be Off One's Guard";"おこたる";"この失敗は確認を怠った私の責任です。";"I am responsible for this failure of neglecting to check it.";"N2";"怠る";"怠: 9"
"Star";"こうせい";"ブラックホールが、恒星をばらばらに引き裂くことがあるらしい。";"Apparently, there are times the black hole tears stars into pieces.";"None";"恒星";"恒: 9, 星: 2"
"Established Practice, Custom";"こうれい";"うちの会社では、毎年恒例のクリスマス会があるんだよ。";"It is an established practice at my company to have a Christmas party every year.";"None";"恒例";"恒: 9, 例: 4"
"Permanent, Perpetual";"こうきゅう";"恒久の平和を祈っています。";"I pray for perpetual peace.";"None";"恒久";"恒: 9, 久: 5"
"Constant, Routine";"こうじょう";"このシステムで部屋の温度を恒常に保っています。";"With this system we can consistently keep it at room temperature.";"None";"恒常";"恒: 9, 常: 5"
