"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Genius";"てんさい";"あのフランス人の女は天才だ。";"That French woman is genius.";"N1";"天才";"天: 1, 才: 2"
"Genius";"てんさい";"そのゴリラは、まぎれもなく天才だ。";"That gorilla is definitely a genius.";"N1";"天才";"天: 1, 才: 2"
"Hand, Arm";"て";"手がカサカサになってしまいました。";"My hands got really dry.";"N5";"手";"手: 1"
"Hand, Arm";"て";"手をつないでもいい？";"Can I hold your hand?";"N5";"手";"手: 1"
"Hand, Arm";"て";"パパの手はモジャモジャだ。";"Dad's arms are all shaggy.";"N5";"手";"手: 1"
"Unskillful, Unskilled, Bad At, Not Good At, Not Skilled";"へた";"ギターはまだ下手ですが、まいばんれんしゅうしています。";"I’m still bad at the guitar, but I practice every night.";"N5";"下手";"下: 1, 手: 1"
"Unskillful, Unskilled, Bad At, Not Good At, Not Skilled";"へた";"アメリカ人のまねが下手な人は、フランス人のまねが上手です。";"The person, who is not good at imitating Americans, is good at imitating French people.";"N5";"下手";"下: 1, 手: 1"
"Unskillful, Unskilled, Bad At, Not Good At, Not Skilled";"へた";"わたしははをみがくのが下手です。";"I’m bad at brushing my teeth.";"N5";"下手";"下: 1, 手: 1"
"Good At, Skillful, Skilled At, Skilled";"じょうず";"さとうさんは、うたを上手にうたいます。";"Satou is good at singing.";"N1";"上手";"上: 1, 手: 1"
"Good At, Skillful, Skilled At, Skilled";"じょうず";"オリーブオイルのつかいかたが上手な王子をしっていますか。";"Do you know any princes who are good at using olive oil?";"N1";"上手";"上: 1, 手: 1"
"Good At, Skillful, Skilled At, Skilled";"じょうず";"わたしはへんがおをつくるのが上手です。";"I’m good at making funny faces.";"N1";"上手";"上: 1, 手: 1"
"Writing, Sentence";"ぶん";"はやく文をよんでください。";"Please read the sentence faster.";"N1";"文";"文: 1"
"Writing, Sentence";"ぶん";"おどろいたことに、そのアメリカ人の文はイギリス人のわたしの文よりえいごが上手にかけていました。";"To my surprise, that American's English writing was written better than mine, and I'm British.";"N1";"文";"文: 1"
"Writing, Sentence";"ぶん";"かなしい文をよむと、いつもなみだが二ふん二十びょうだけとまらない。";"Whenever I read a sad story I can’t stop crying for exactly two minutes and twenty seconds.";"N1";"文";"文: 1"
"Sun, Day";"ひ";"そろそろ日がのぼるじかんだ。";"It is time for the sun to rise.";"N3";"日";"日: 1"
"Sun, Day";"ひ";"きょうは、トーフグがけっこんするたいせつな日です。";"Today is the important day that Tofugu is getting married.";"N3";"日";"日: 1"
"Sun, Day";"ひ";"日がおちると、すぐにあたりはまっくらになって、わたしは本をよむことができなくなってしまった。";"Shortly after sunset, it became so dark that I couldn’t read my book anymore.";"N3";"日";"日: 1"
"Moon, Month";"つき";"こんやは月がきれいですね。";"The moon is beautiful tonight.";"N3";"月";"月: 1"
"Moon, Month";"つき";"わたしもその月に日本にきたんです。";"I also came to Japan that month.";"N3";"月";"月: 1"
"Moon, Month";"つき";"ピンクの月が出たら、出ぱつのあいずだ。";"If the pink moon comes out, that’s our signal to leave.";"N3";"月";"月: 1"
"October";"じゅうがつ";"さらいねんの十月で、六十さいになります。";"Two years from now I will turn sixty in October.";"None";"十月";"十: 1, 月: 1"
"October";"じゅうがつ";"十月にはだんだんすずしくなってくるでしょう。";"It should gradually be getting cooler in October.";"None";"十月";"十: 1, 月: 1"
"October";"じゅうがつ";"かれがおかしいのは、十月なのにすいえいにさそったわたしのせきにんだ。";"It’s my fault that he’s acting strange; I asked him to go swimming even though it is October.";"None";"十月";"十: 1, 月: 1"
"January";"いちがつ";"わたしは一月にかんじを千こおぼえました。";"I learned one thousand kanji in January.";"N5";"一月";"一: 1, 月: 1"
"January";"いちがつ";"一月うまれのアメリカ人と六月うまれのイタリア人では、どちらのほうがおおいとおもいますか。";"Which do you think there are more of: Americans who were born in January or Italians who were born in June?";"N5";"一月";"一: 1, 月: 1"
"January";"いちがつ";"一月にたべるアイスクリームもわるくない。";"It’s not bad to eat ice cream in January.";"N5";"一月";"一: 1, 月: 1"
"February";"にがつ";"二月三日にけっこんしました。";"I got married on February third.";"None";"二月";"二: 1, 月: 1"
"February";"にがつ";"二月は、日本いきのチケットがとてもやすいです。";"In February, air tickets to Japan are very cheap.";"None";"二月";"二: 1, 月: 1"
"February";"にがつ";"きょねんの二月に、わたしたちのふりんははじまったの。";"Our affair began in February of last year.";"None";"二月";"二: 1, 月: 1"
"Tree, Wood";"き";"いえのにわには、さくらの木があります。";"There is a cherry tree in my garden.";"N5";"木";"木: 1"
"Tree, Wood";"き";"ともだちのアメリカ人のうちは、木とほねでできています。";"My American friend's house is made of wood and bones.";"N5";"木";"木: 1"
"Tree, Wood";"き";"あのりんごの木からおちたのは、はじめてじゃない。";"It wasn’t my first time falling from the apple tree.";"N5";"木";"木: 1"
"Water";"みず";"水かおちゃをもらえますか。";"Can I have some water or tea?";"N5";"水";"水: 1"
"Water";"みず";"ふじ山にのぼるときは、水をわすれないようにしましょう。";"Don't forget to bring water when you climb Mt. Fuji.";"N5";"水";"水: 1"
"Water";"みず";"コップ一ぱいの水とあいをください。";"Give me a cup of water and some love, please.";"N5";"水";"水: 1"
"Fire";"ひ";"はやく火をけしてください。";"Please put the fire out soon.";"N4";"火";"火: 1"
"Fire";"ひ";"石をつかって火をおこしたことはありますか？";"Have you ever started a fire with stones?";"N4";"火";"火: 1"
"Fire";"ひ";"火は、かれのかみのけをぜんぶやいてしまった。";"The fire burned off all of his hair.";"N4";"火";"火: 1"
"Volcano";"かざん";"火山のふんかもありました。";"There was a volcanic eruption too.";"N2";"火山";"火: 1, 山: 1"
"Volcano";"かざん";"ふじ山は火山です。いまから四十二じかんごにふんかします。";"Mt. Fuji is a volcano. It will erupt in 42 hours.";"N2";"火山";"火: 1, 山: 1"
"Volcano";"かざん";"きっと火山にちがいない。";"I’m sure that’s a volcano.";"N2";"火山";"火: 1, 山: 1"
"Dog";"いぬ";"犬とねこがいます。";"There is a dog and a cat.";"N5";"犬";"犬: 1"
"Dog";"いぬ";"その王は犬を六ぴきかっています。";"That king has six dogs.";"N5";"犬";"犬: 1"
"Dog";"いぬ";"わたしの犬は、白さいがすきだ。";"My dog likes Chinese cabbage.";"N5";"犬";"犬: 1"
"Puppy";"こいぬ";"けさ、子犬がうまれました。";"The puppies were born this morning.";"None";"子犬";"子: 1, 犬: 1"
"Puppy";"こいぬ";"その子犬は王子にもらった九つの玉をくびから下げて入り口に立っていた。";"The puppy that was standing at the entrance was given the nine balls around its neck by the prince.";"None";"子犬";"子: 1, 犬: 1"
"Puppy";"こいぬ";"子犬ごっこをしましょうよ。";"Let’s pretend we’re puppies!";"None";"子犬";"子: 1, 犬: 1"
"King";"おう";"このくにの王はわたしだ。";"I am the king of this country.";"N3";"王";"王: 1"
"King";"おう";"王の刀をみせてください。";"Please show me the King's sword.";"N3";"王";"王: 1"
"King";"おう";"王さまでもカレーをたべるのだ。";"Even kings eat curry.";"N3";"王";"王: 1"
"Prince";"おうじ";"王子は、じょうばをはじめました。";"The prince started horseback riding.";"N3";"王子";"王: 1, 子: 1"
"Prince";"おうじ";"あの王子の左手は大きい。";"The Prince's left hand is big.";"N3";"王子";"王: 1, 子: 1"
"Prince";"おうじ";"王子がかえるにキスをすると、そのかえるは王子をたべてしまった。";"After the prince kissed the frog, the frog ate the prince.";"N3";"王子";"王: 1, 子: 1"
"Queen";"じょおう";"それは、女王のいすです。";"That is the queen’s chair.";"N3";"女王";"女: 1, 王: 1"
"Queen";"じょおう";"女王は目が大きくてかわいい王女のことが大きらいです。";"The queen hates the princess because she is cute and has big eyes.";"N3";"女王";"女: 1, 王: 1"
"Queen";"じょおう";"エリザベス女王と文つうをはじめた。";"I started exchanging letters with Queen Elizabeth.";"N3";"女王";"女: 1, 王: 1"
"Princess";"おうじょ";"王子は、王女のうつくしさにうっとりしました。";"The prince was enchanted by the princess’ beauty.";"N2";"王女";"王: 1, 女: 1"
"Princess";"おうじょ";"王は王女に木のつくえをかってあげました。";"The king bought a wooden desk for the princess.";"N2";"王女";"王: 1, 女: 1"
"Princess";"おうじょ";"王女さまはよろこびをバクてんでひょうげんしているようです。";"The princess expresses her joy by doing backward somersaults.";"N2";"王女";"王: 1, 女: 1"
"To Take Out, To Hand Out, To Remove, To Turn In, To Put Out";"だす";"つくえの上に、じしょを出してください。";"Please put the dictionary out on the desk.";"N5";"出す";"出: 1"
"To Take Out, To Hand Out, To Remove, To Turn In, To Put Out";"だす";"そのアメリカ人は、あしから二ひきのガラガラヘビにかまれたどくをぜんぶ出した。";"That American removed all the venom he got from two rattle snakes out of his leg.";"N5";"出す";"出: 1"
"To Take Out, To Hand Out, To Remove, To Turn In, To Put Out";"だす";"どろぼうはぬすんだものをすべて出してくばった。";"The thief handed out all the goods he stole.";"N5";"出す";"出: 1"
"To Exit, To Leave, To Attend, To Come Out, To Go Out";"でる";"あちらの出口から出てください。";"Please leave using that exit.";"N5";"出る";"出: 1"
"To Exit, To Leave, To Attend, To Come Out, To Go Out";"でる";"くしゃみが出そうで出ない。";"It looks like you have to sneeze, but can't.";"N5";"出る";"出: 1"
"To Exit, To Leave, To Attend, To Come Out, To Go Out";"でる";"わたしは、パチンコやからいそいで出た。";"I made a hasty exit from that pachinko parlor.";"N5";"出る";"出: 1"
"Exit";"でぐち";"そこは出口ではありません。";"That is not an exit.";"N5";"出口";"出: 1, 口: 1"
"Exit";"でぐち";"ふじ山にはひみつの入り口と出口があるらしいですよ。";"I heard that Mt. Fuji has a secret entrance and exit.";"N5";"出口";"出: 1, 口: 1"
"Exit";"でぐち";"このきゅうじょうの出口はあちらです。";"This baseball stadium’s exit is over there.";"N5";"出口";"出: 1, 口: 1"
"Right Direction, Right";"みぎ";"右のしゃしんは、とうきょうでとったしゃしんです。";"The photo on the right was taken in Tokyo.";"N5";"右";"右: 1"
"Right Direction, Right";"みぎ";"右には王の好きなメイドが五十人、ひだりには王子のすうはいする天才かがくしゃが一人いる。";"On the right are fifty of the king's favorite maids and on the left is a genius scientist who worships the prince.";"N5";"右";"右: 1"
"Right Direction, Right";"みぎ";"うまが右にまがったとき、ロバは右をチラリとみた。";"When the horse turned to the right, the donkey glanced right as well.";"N5";"右";"右: 1"
"Right Hand, Right Arm, Right-Hand Side";"みぎて";"山下さんは、右手にくろいかさをもっています。";"Ms. Yamashita has a black umbrella in her right hand.";"None";"右手";"右: 1, 手: 1"
