"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"To Separate, To Leave";"はなれる";"親元から離れて一人暮らしをすることは思っていたよりも簡単でした。";"Being away from my parents and living by myself was easier than I thought.";"N3";"離れる";"離: 9"
"Divorce";"りこん";"「彼とは離婚するつもりなの。」「ちょっ…早まらないで。決断する前によく考えて。」";"""I’m going to divorce him."" ""Don’t be so rash. Think carefully before you make a decision.""";"N3";"離婚";"離: 9, 婚: 9"
"Segregation, Separation";"ぶんり";"クリームを牛乳から分離させる方法をググってみるよ。";"I’m going to google how to separate cream from milk.";"N1";"分離";"分: 2, 離: 9"
"Seal";"いんかん";"公的な印鑑が押された書類が必要になります。";"You need an officially sealed document.";"N1";"印鑑";"印: 4, 鑑: 9"
"To Be Broken, To Get Broken";"こわれる";"﻿﻿﻿時計が壊れたので修理に出すつもりです。";"My watch is broken so I'm going to send it in for repair.";"N4";"壊れる";"壊: 9"
"To Be Broken, To Get Broken";"こわれる";"大事に使っていたニンテンドーDSがついに壊れてしまった。";"My Nintendo DS, which I had been using with great care, finally broke.";"N4";"壊れる";"壊: 9"
"To Be Broken, To Get Broken";"こわれる";"寝過ごして朝ごはんを食べ損ねた上に、車が壊れたんだ。本当に今日はついてないよ。";"I overslept, missed my breakfast, and then my car broke down. It’s really not my day today.";"N4";"壊れる";"壊: 9"
"Fragile Thing, Breakables, Fragile Item";"こわれもの";"小包に、「壊れ物、取扱注意」って書いておいた方がいいかな。";"Should I write down ""Fragile - Handle with Care"" on the package?";"None";"壊れ物";"壊: 9, 物: 3"
"Already, Previously";"すでに";"私が電話した時、彼は既に退社してしまってました。";"He had already left his office when I called him.";"N3";"既に";"既: 9"
"Existing";"きそん, きぞん";"どれでもいいから、既存のファイルを開いてみてください。";"Any of them are fine, so please open an existing file.";"None";"既存";"既: 9, 存: 6"
"Decided, Settled";"きけつ";"あなたのケースでは、既決囚救済制度が適用される可能性もなきにしもあらずだと思います。";"I think that applying for post-conviction relief may be a possibility in your case.";"None";"既決";"既: 9, 決: 3"
"Normal, Normally";"ふつう";"普通、人間は他人に影響されるものだと考えられています。";"It’s generally believed that people are influenced by others.";"N4";"普通";"普: 9, 通: 2"
"Usual, Usually, Always";"ふだん";"普段、週末はどんな風に過ごしているの？";"How do you usually spend your weekends?";"N3";"普段";"普: 9, 段: 6"
"Usual, Usually, Always";"ふだん";"コウイチの普段のファッションはどんな感じですか？";"What is Koichi's usual fashion style?";"N3";"普段";"普: 9, 段: 6"
"Usual, Usually, Always";"ふだん";"私は普段殆ど電話をしないことを、母に謝りました。";"I apologized to my mother for not calling her more regularly.";"N3";"普段";"普: 9, 段: 6"
"To Knit";"あむ";"ブラジャーを編んでみようと思ったきっかけはなんですか。";"What inspired you to knit bras?";"N2";"編む";"編: 5"
"Edit";"へんしゅう";"どうしてブログ記事を編集するのに一時間もかかったんですか。";"Why did it take you an hour to edit a blog article?";"N2";"編集";"編: 5, 集: 3"
"Edit";"へんしゅう";"ようやく記事が書き上がったので編集に回しました。";"I finally finished writing the article, so I sent it in for editing.";"N2";"編集";"編: 5, 集: 3"
"Edit";"へんしゅう";"ただ今、コウイチの結婚式のビデオを撮影、編集してくれる人をぼ集しています。";"We are currently looking for someone to shoot and edit Koichi's wedding video.";"N2";"編集";"編: 5, 集: 3"
"Editor";"へんしゃ";"こちらの雑誌の編者を務めてくれた丸山君です。";"This is Mr. Maruyama, who worked as the editor for this magazine.";"None";"編者";"編: 5, 者: 3"
"Minister Of Foreign Affairs";"がいむだいじん";"とにかく、手短に言うとね、フグと僕は外務大臣について口論をして、それ以来、僕は彼に会っていないんだ。";"Anyway, to make a long story short, Fugu and I had an argument about the Minister of Foreign Affairs and I haven’t seen him since.";"None";"外務大臣";"外: 2, 務: 5, 大: 1, 臣: 4"
"Prime Minister";"そうりだいじん";"ぼくのおじいちゃんは昔、総理大臣だったんだって。";"I heard that my grandpa used to be the prime minister.";"N2";"総理大臣";"総: 5, 理: 2, 大: 1, 臣: 4"
"Prime Minister";"そうりだいじん";"政治家のキャリア40年にしてようやく総理大臣にまで登りつめました。";"After a forty-year career in politics, I finally became prime minister.";"N2";"総理大臣";"総: 5, 理: 2, 大: 1, 臣: 4"
"Prime Minister";"そうりだいじん";"よぉみんな！コウイチ総理大臣がここに登場だぜ！チェケラ！";"Hey y’all. Prime Minister Koichi is in da house, yo! Check it out!";"N2";"総理大臣";"総: 5, 理: 2, 大: 1, 臣: 4"
"Showy, Gorgeous, Glamorous";"はなやか";"いつか綺麗なドレスを着て、華やかなカクテルパーティーに行ってみたいな。";"I want to go to a glamorous cocktail party in a beautiful dress someday.";"N1";"華やか";"華: 9"
"Chinese";"ちゅうか";"中華料理が食べたい気分だ。今夜一緒に中華食べに行かないか？";"I’m in the mood for Chinese. Do you want to go out to eat Chinese with me tonight?";"None";"中華";"中: 1, 華: 9"
"Underground Shopping Mall, Underground Shopping Center, Shopping Centre";"ちかがい";"ちょっくら地下街に行くところだよ。";"I’m off to the underground shopping mall.";"None";"地下街";"地: 2, 下: 1, 街: 4"
"Luxurious, Splendid, Luxury";"ごうか";"こんなに豪華なフグのおさしみをいただいてもいいんですか？";"Is it okay for me to have such luxurious blowfish sashimi?";"N3";"豪華";"豪: 9, 華: 9"
"Luxurious, Splendid, Luxury";"ごうか";"今年の誕生日に父に豪華客船を貸し切ってもらいました。";"For my birthday this year, I had my father rent me a luxury cruise ship.";"N3";"豪華";"豪: 9, 華: 9"
"Luxurious, Splendid, Luxury";"ごうか";"うわっ！めっちゃ豪華やん。美味しそう。（関西弁）";"Wow! That’s splendid. They look delicious. (Kansai-ben)";"N3";"豪華";"豪: 9, 華: 9"
"Appraisal, Expert Opinion, Judgement";"かんてい";"お前が赤ん坊の本当の父親かどうかを調べるために、DNA鑑定を受けた方がいいんじゃないか。";"You should take a DNA test to find out if you are his real father.";"None";"鑑定";"鑑: 9, 定: 3"
"To Exclude, To Remove";"のぞく";"赤い紙を除く全ての紙を、その折り目まで折ってください。";"Fold all the papers, excluding the red one, to meet the crease.";"N3";"除く";"除: 6"
"Cleaning";"そうじ";"まずやるべきことをやらなくてはね。部屋の掃除から始めようか。";"First things first. Let’s start by cleaning your room.";"N3";"掃除";"掃: 9, 除: 6"
"Exception, Exclusion";"じょがい";"その馬はソエにより競争除外となりました。";"The horse was excluded from the race due to shin soreness.";"N1";"除外";"除: 6, 外: 2"
"To Inquire, To Ask";"たずねる";"自分のウンコを食べてみて、それがすっごい苦かったんだけど、どうして苦いのかって先生に尋ねてみたら、「胆汁酸がいっぱい含まれてるから苦いんだよ」って教えてくれたよ。";"I told my teacher I ate my own poop and that it was very bitter so I asked him why that was. He told me our poop contains a lot of bile acid and that’s why it’s very bitter.";"N4";"尋ねる";"尋: 9"
"Questioning";"じんもん";"警察は関係者全員を尋問しました。";"The police questioned everyone who was involved.";"None";"尋問";"尋: 9, 問: 3"
"How Much";"いくら";"送料が幾らになるのか教えて頂けませんでしょうか。";"Could you tell me how much the shipping will be, please?";"N3";"幾ら";"幾: 9"
"How Many, How Old";"いくつ";"その小づつみの中にリンゴが幾つ入っているか数えてもらえる？";"Can you count how many apples there are in that parcel?";"N3";"幾つ";"幾: 9"
"How Many, How Old";"いくつ";"録音に適したマイクを幾つ知っていますか。";"How many mics do you know of that are adequate for recording?";"N3";"幾つ";"幾: 9"
"How Many, How Old";"いくつ";"おじょうちゃんは幾つかな？";"How old are you, little girl?";"N3";"幾つ";"幾: 9"
"Geometry";"きかがく";"幾何学のテストでAプラス取ったの？すごいじゃん、よくやったね！";"Did you get an A+ on the geometry test? That’s amazing, you did really well!";"None";"幾何学";"幾: 9, 何: 2, 学: 1"
"Corridor, Hallway";"ろうか";"彼が廊下でバナナの皮に滑るのを見て、彼女は思わず吹き出してしまった。";"When she saw him slip on a banana peel in the hallway, she burst out laughing.";"N5";"廊下";"廊: 9, 下: 1"
"Picture Gallery";"がろう";"彼女は自分の画廊を開いた。";"She opened her own picture gallery.";"None";"画廊";"画: 2, 廊: 9"
"To Sweep";"はく";"会議が始まる前に、会議室をちょっと掃いておいてもらっていいかな。";"Could you sweep the meeting room before the meeting starts?";"N2";"掃く";"掃: 9"
"Mud";"どろ";"「おい、ちょっと待て！お前今、床に泥を付けただろ？」「えっ！泥なんて付けてませんよ。私のうんこなら付けましたが。」";"""Hey, hold on! Did you just get mud on the floor?"" ""Oh! It’s not mud. It’s actually my poop.""";"N3";"泥";"泥: 9"
"Muddy Water";"でいすい, どろみず";" 「ちょっと！今私の雑誌にコーヒーをこぼしたでしょ？」「ああ、ごめん！悪かったよ。」「あ〜ぁ〜…ジョニーデップの股間のところに泥水みたいな染みができちゃったじゃない！」";"""Hey! Did you spill coffee on my magazine?"" ""Ah, sorry! My bad!"" ""Aww... now it looks like there is a muddy water stain right on Johnny Depp’s crotch.""";"None";"泥水";"泥: 9, 水: 1"
"Pole, Wooden Pole, Rod";"ぼう";"もし私があんたのお父さんなら、この棒でお尻をぶっ叩いてやったのに。";"If I were your father, I would have tanned your hide with this pole.";"N3";"棒";"棒: 6"
