"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Suspicion";"けんぎ";"ビエトがコウイチにかかった殺人の嫌疑を晴らした。";"Viet dispelled suspicions of Koichi being a murderer.";"None";"嫌疑";"嫌: 9, 疑: 6"
"Answering Machine";"るすばんでんわ";"留守番電話にコウイチから明日飛行機でハワイに行くというメッセージが入っていました。";"On my answering machine, I got a message from Koichi saying he's flying to Hawaii tomorrow.";"None";"留守番電話";"留: 5, 守: 3, 番: 2, 電: 2, 話: 2"
"Answering Machine";"るすばんでんわ";"あっちが留守番電話で議論をふかっけてきたんだぜ。";"He challenged me to a debate on my answering machine.";"None";"留守番電話";"留: 5, 守: 3, 番: 2, 電: 2, 話: 2"
"Answering Machine";"るすばんでんわ";"トーフグのオフィスに何度も何度も電話をしていますが、いつも留守番電話です。";"I've been calling the Tofugu office over and over again, but I always get the answering machine.";"None";"留守番電話";"留: 5, 守: 3, 番: 2, 電: 2, 話: 2"
"Pollution";"こうがい";"日本では1950~1960年代にかけて、公害が大きな社会問題になりました。";"In Japan, pollution became a huge societal problem between 1950 and 1960.";"N2";"公害";"公: 2, 害: 4"
"Pollution";"こうがい";"私達はみんな、公害の加害者ですよ。";"We are all responsible for the pollution problems.";"N2";"公害";"公: 2, 害: 4"
"Pollution";"こうがい";"私の息子は、公害による呼吸器疾患に苦しんでいます。";"My son is suffering from a pollution-triggered respiratory illness.";"N2";"公害";"公: 2, 害: 4"
"Flood Damage, Water Damage";"すいがい";"ビエトとダリンが、水害で飛んだデータをふく元しています。";"Viet and Darin are recovering the data that was lost from the water damage.";"None";"水害";"水: 1, 害: 4"
"Flood Damage, Water Damage";"すいがい";"その水害で、5,000びきの猫が家を失いました。";"The flood left 5,000 cats homeless.";"None";"水害";"水: 1, 害: 4"
"Flood Damage, Water Damage";"すいがい";"私は、水害の起きやすい島で育ちました。";"I grew up on a flood-prone island.";"None";"水害";"水: 1, 害: 4"
"Harmless";"むがい";"マグニチュード6.2の地震がありましたが、無害でした。";"There was an earthquake with a magnitude 6.2, but it was harmless.";"None";"無害";"無: 4, 害: 4"
"Harmless";"むがい";"無害のツイートにまでいちいちつっかかってるやつ、なんなの？";"What's with people who troll even harmless tweets?";"None";"無害";"無: 4, 害: 4"
"Harmless";"むがい";"心配しなくていいよ。トーフグに毒は無いから。彼は無害な河豚だよ。";"Don’t worry. Tofugu doesn’t have any poison. He’s a harmless blowfish.";"None";"無害";"無: 4, 害: 4"
"Butt, Buttocks, Bottom";"おしり";"高いところに行くと、お尻がかゆくなるんです。";"When I go to high places, my butt itches.";"None";"お尻";"尻: 9"
"Butt, Buttocks, Bottom";"おしり";"赤ちゃんのお尻ほど可愛いものはこの世に無い。";"There's nothing in the world that's cuter than a baby's butt.";"None";"お尻";"尻: 9"
"Butt, Buttocks, Bottom";"おしり";"ほとんどの日本人が誕生日にお尻を叩くなんて聞いた事がないと思うよ。";"I bet most Japanese people have never heard of a birthday spanking.";"None";"お尻";"尻: 9"
"Tail";"しっぽ";"マリリンの猫の尻尾は、とてもフワフワです。";"Marilyn's cat's tail is very fluffy.";"N1";"尻尾";"尻: 9, 尾: 9"
"Tail";"しっぽ";"だれも、タイソンに尻尾が生えていることには気づいていなかった。";"No one had noticed that Tyson had a tail.";"N1";"尻尾";"尻: 9, 尾: 9"
"Tail";"しっぽ";"あの可愛い柴犬が、尻尾を振りながらコウイチに近づき、飛びついた。";"That cute Shiba came towards Koichi wagging its tail and jumped on him.";"N1";"尻尾";"尻: 9, 尾: 9"
"Bow And Arrow";"ゆみや";"弓矢でシカを仕留めるには、にんたいがいります。";"You need to be patient if you want to shoot a deer with a bow and arrow.";"None";"弓矢";"弓: 2, 矢: 2"
"Bow And Arrow";"ゆみや";"その夜、両親は、弓矢を売るべきかどうか議論しました。";"That night, my parents discussed whether or not to sell the bow and arrow.";"None";"弓矢";"弓: 2, 矢: 2"
"Bow And Arrow";"ゆみや";"昔はうさぎ狩りに弓矢を使っていました。";"We used to use bows and arrows for hunting rabbits.";"None";"弓矢";"弓: 2, 矢: 2"
"Forgotten Item, Something Forgotten, Forgotten Thing, Lost Property";"わすれもの";"単に忘れ物をしたことを非難してるわけじゃないんだよ。";"I'm not blaming you just because you forgot to bring something.";"N4";"忘れ物";"忘: 6, 物: 3"
"Forgotten Item, Something Forgotten, Forgotten Thing, Lost Property";"わすれもの";"コウイチの飛行機が成田空港に着いた時、コウイチは忘れ物に気づいたのでそのまま同じ飛行機でポートランドへと引き返しました。";"When Koichi's plane arrived at Narita Airport, Koichi realized that he forgot something, so he returned to Portland on the same airplane.";"N4";"忘れ物";"忘: 6, 物: 3"
"Forgotten Item, Something Forgotten, Forgotten Thing, Lost Property";"わすれもの";"今日何か忘れ物をしたような気がするんだけど、それが何だったかをどうしても思い出せないんだよな。";"I feel like I forgot something today, but I just can’t remember what it is.";"N4";"忘れ物";"忘: 6, 物: 3"
"Machine, Mechanism";"きかい";"こちらは、地面に穴をほる機械で、そちらは、はりの穴に糸を通す機械です。";"This is a machine for digging holes in the ground and that's a machine for threading needles.";"N3";"機械";"機: 4, 械: 4"
"Machine, Mechanism";"きかい";"今日は機械の調子があんまり良くないんだよね。";"Today the machine is not working very smoothly.";"N3";"機械";"機: 4, 械: 4"
"Machine, Mechanism";"きかい";"コウイチは会社用にバッティングセンターの機械を買ったの？";"Did Koichi buy a batting cage machine for the office?";"N3";"機械";"機: 4, 械: 4"
"Airplane, Aeroplane, Aircraft, Plane";"ひこうき";"飛行機のチケット、もう取っちゃったんだよね。";"I've already booked the airplane tickets.";"N5";"飛行機";"飛: 4, 行: 2, 機: 4"
"Airplane, Aeroplane, Aircraft, Plane";"ひこうき";"飛行機でコウイチのとなりの席になった時、めちゃくちゃこうふんしました。";"I was super excited when Koichi sat down next to me on the plane.";"N5";"飛行機";"飛: 4, 行: 2, 機: 4"
"Airplane, Aeroplane, Aircraft, Plane";"ひこうき";"私は飛行機が苦手なので、一生日本に行けることはないでしょう。";"I dislike airplanes, so I would never be able to go to Japan.";"N5";"飛行機";"飛: 4, 行: 2, 機: 4"
"Crisis";"きき";"できるだけ早い危機のこく服を期待しています。";"I'm hoping they'll overcome this crisis soon.";"N1";"危機";"危: 6, 機: 4"
"Crisis";"きき";"トーフグは今、危機的じょうきょうにあります。";"Tofugu is currently in a critical situation.";"N1";"危機";"危: 6, 機: 4"
"Crisis";"きき";"2008年の世界的な金融危機では、トーフグも経営難に陥ったのですか？";"Did Tofugu run into trouble during the global financial crisis of 2008?";"N1";"危機";"危: 6, 機: 4"
"Disaster, Misfortune";"わざわい";"これは、災いを防いでくれるお守りです。";"This is a lucky charm that protects you from misfortune.";"None";"災い";"災: 5"
"Disaster, Misfortune";"わざわい";"災い転じて福となすという言葉を信じてがんばりました。";"I believed in the phrase, ""turn disaster into advantage,"" and it really worked.";"None";"災い";"災: 5"
"Disaster, Misfortune";"わざわい";"シャークは他人の災いを願っているようだね。";"It seems like Shark wishes misfortune upon other people.";"None";"災い";"災: 5"
"Natural Disaster, Disaster, Accident";"さいがい";"自然災害ほどおそろしいものはありません。";"There is nothing scarier than natural disasters.";"N1";"災害";"災: 5, 害: 4"
"Natural Disaster, Disaster, Accident";"さいがい";"そもそも、どうして災害が起こる可能性の高い場所に原子力発電所を建てたのかが理かいできません。";"I can't understand why they built the nuclear power plant on a potential disaster site to begin with.";"N1";"災害";"災: 5, 害: 4"
"Natural Disaster, Disaster, Accident";"さいがい";"それぞれの部屋には、災害の場合に備えて懐中電灯とペットボトルのお水が何本か用意してあります。";"Each room has been prepared with flashlights and water bottles in case of a natural disaster.";"N1";"災害";"災: 5, 害: 4"
"Fire Disaster, Conflagration";"かさい";"どうやって火災が大水害を引き起こしたの？";"How did a fire disaster cause heavy floods?";"N3";"火災";"火: 1, 災: 5"
"Fire Disaster, Conflagration";"かさい";"今日中に火災で空いた穴をふさがなくてはいけません。";"I have to fill the hole made by the fire disaster by the end of today.";"N3";"火災";"火: 1, 災: 5"
"Fire Disaster, Conflagration";"かさい";"彼は深夜二時に換気扇を回さずにフライパンでステーキを焼いて、火災警報装置を鳴らした。";"He cooked a steak in a frying pan without running the ventilation fan at 2AM and the fire alarm went off.";"N3";"火災";"火: 1, 災: 5"
"Misfortune, Calamity, Disaster";"さいなん";"私は、運良く海外にいたので、その災難をまぬがれることができました。";"Fortunately, I was overseas at the time, so I was able to escape the disaster.";"N2";"災難";"災: 5, 難: 6"
"Misfortune, Calamity, Disaster";"さいなん";"今日学校で、「災難は勇気を試す試金石である。」ということわざを習いました。";"Today at school I learned a proverb that goes, ""calamity is the touchstone of a brave mind.""";"N2";"災難";"災: 5, 難: 6"
"Misfortune, Calamity, Disaster";"さいなん";"どうしてあいつはあんなに災難に見舞われてばかりいるのかな？本当に偶然なのか、それともあいつ自体に何か問題があるんだろうか。";"I wonder why misfortune is always following that guy? Is it just by chance or is there something wrong with him?";"N2";"災難";"災: 5, 難: 6"
"Earthquake Disaster";"しんさい";"震災で、地面が穴ぼこだらけになってしまいました。";"Because of the earthquake disaster, there are a lot of potholes on the ground now.";"None";"震災";"震: 9, 災: 5"
"Earthquake Disaster";"しんさい";"震災にあった日のことが、今でもわすれられないトラウマになっています。";"I still can't forget the trauma I experienced from the day of the earthquake disaster.";"None";"震災";"震: 9, 災: 5"
