"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Opening A Business, Starting A Business";"かいぎょう";"この目医者は、今年で開業して三十五年になります。";"As of this year, this eye doctor has been in practice for 35 years.";"None";"開業";"開: 3, 業: 3"
"Opening A Business, Starting A Business";"かいぎょう";"コウイチの開業準備を手伝うために、昨日は学校をサボったんだ。";"I blew off school yesterday to help Koichi prepare for the opening of his business.";"None";"開業";"開: 3, 業: 3"
"Development";"かいはつ";"開発チームがみなさんのごしつもんにお答えします。";"The development team will answer everyone’s questions.";"N1";"開発";"開: 3, 発: 3"
"Development";"かいはつ";"トーフグの開発ひ話を教えてください。";"Please tell us about the story behind Tofugu's development.";"N1";"開発";"開: 3, 発: 3"
"Development";"かいはつ";"コウイチは新しい日本語学習サイトを開発するために徹夜をした。";"Koichi pulled an all-nighter to develop a new Japanese learning site.";"N1";"開発";"開: 3, 発: 3"
"To Collect Something, To Gather Something";"あつめる";"青いシャツをきている人を集めてください。";"Please gather the people wearing blue shirts.";"N4";"集める";"集: 3"
"To Collect Something, To Gather Something";"あつめる";"ユーザーからのフィードバックを集めています。";"We've been gathering feedback from users.";"N4";"集める";"集: 3"
"To Collect Something, To Gather Something";"あつめる";"私は外国の食べ物の写真を集めている。";"I am collecting pictures of foreign food.";"N4";"集める";"集: 3"
"Concentration, Focus";"しゅうちゅう";"会ぎに集中しすぎて終電をのがしてしまいました。";"We were too concentrated on the meeting and we missed the last train.";"N3";"集中";"集: 3, 中: 1"
"Concentration, Focus";"しゅうちゅう";"集中集中！気合いを入れろ！";"Concentrate! Focus! Give it your all!";"N3";"集中";"集: 3, 中: 1"
"Concentration, Focus";"しゅうちゅう";"もう！まとわりつくのは止めてよ！集中できないでしょ。";"Hey! Stop breathing down my neck. I can’t concentrate.";"N3";"集中";"集: 3, 中: 1"
"Collecting Money, Money Collection";"しゅうきん";"みんなから集金して、花たばと色紙を買いました。";"We collected money from everyone and bought a bunch of flowers and a message board.";"N2";"集金";"集: 3, 金: 1"
"Collecting Money, Money Collection";"しゅうきん";"集金のことはもう心配するなよ。なるようになるさ。";"Don't worry about collecting money anymore. What will be, will be. ";"N2";"集金";"集: 3, 金: 1"
"Collecting Money, Money Collection";"しゅうきん";"やらなければならない仕事が山のようにあるよ。とりあえず、お客さんから集金することから始めようかな。";"I’ve got tons of work I have to catch up on. Anyway, maybe I should start collecting money from my clients.";"N2";"集金";"集: 3, 金: 1"
"To Drink";"のむ";"のどがかわいたので、何か飲みましょう。";"I’m thirsty, so let’s drink something.";"N5";"飲む";"飲: 3"
"To Drink";"のむ";"この水道水は飲めますか？";"Can you drink this tap-water?";"N5";"飲む";"飲: 3"
"To Drink";"のむ";"「何をお飲みになりますか？ ジン、ウォッカ、ビール、ワイン、日本酒、それとも焼酎？  　何でもおっしゃってください。お酒なら何でも揃っていますから。」";"What would you like to drink? Gin, vodka, beer, wine, sake, or shochu? You name it, we’ve got it, but only if it’s alcohol.";"N5";"飲む";"飲: 3"
"Industry";"こうぎょう";"日本では工業が発たつしています。";"Japan has an advanced industry.";"N4";"工業";"工: 2, 業: 3"
"Industry";"こうぎょう";"工業デザイナーの中山さんは、ワニカニをストレス発さんに使っています。";"The industrial designer, Mr. Nakayama, uses WaniKani for stress relief.";"N4";"工業";"工: 2, 業: 3"
"Industry";"こうぎょう";"「工業技術プロジェクトの進み具合はどう？」「今のところは順調だよ。」";"""How is your industrial technology project going? "" ""So far, so good.""";"N4";"工業";"工: 2, 業: 3"
"Kanji, Chinese Letters, Chinese Characters";"かんじ";"わたしは漢字をかくのが下手です。";"I’m bad at writing kanji.";"N5";"漢字";"漢: 3, 字: 1"
"Kanji, Chinese Letters, Chinese Characters";"かんじ";"わたしの名前の漢字には、ウィスコンシン州でくらせますように、といういみが込められています。";"The kanji for my name includes the meaning, ""you may live in Wisconsin.""";"N5";"漢字";"漢: 3, 字: 1"
"Kanji, Chinese Letters, Chinese Characters";"かんじ";"「これ、君への誕生日プレゼントだよ。」「わあ！漢字のテキストじゃない！どうもありがとう。あなたのおかげで本当に幸せな気分になったわ。」";"""Here is a gift for your birthday."" ""Wow! A Kanji textbook! Thank you so much. You really made my day.""";"N5";"漢字";"漢: 3, 字: 1"
"Paved Road, Road, Sealed Road";"どうろ";"大雪で、高速道路が通行止めになっているそうですよ。";"They're saying the highway is closed because of the heavy snow.";"N3";"道路";"道: 2, 路: 3"
"Paved Road, Road, Sealed Road";"どうろ";"ミネソタ州は夏に道路工事ばかりしています。";"So many roads are under construction in Minnesota during the summer.";"N3";"道路";"道: 2, 路: 3"
"Paved Road, Road, Sealed Road";"どうろ";"この町は本当につまらない。基本的に道路と家しかないし。あぁ〜もう！どこか楽しいところはないのかな？";"This town is really dull. There are basically only paved roads and houses. Ugh! Where can I get some action?";"N3";"道路";"道: 2, 路: 3"
"Railroad Track, Train Track, Railway Track, Track, Line";"せんろ";"大雨で、線路わきの土しゃがくずれ、線路が土しゃでうまってしまっているもよう。";"It seems that the earth beside the train track collapsed from the heavy rain and covered the tracks.";"N2";"線路";"線: 2, 路: 3"
"Railroad Track, Train Track, Railway Track, Track, Line";"せんろ";"だれかが線路に立ち入ったため、電車が止まってしまった。";"The train has stopped since somebody trespassed on the train tracks.";"N2";"線路";"線: 2, 路: 3"
"Railroad Track, Train Track, Railway Track, Track, Line";"せんろ";"「あぁ、ごめん。今はあんまりそういう気分じゃないんだ。」「あなた、どうしたの？」「実は、さっきそこの線路で男が飛び込み自殺をするのを目撃したんだ。」";"""Well, sorry. I’m not really in that kind of mood right now."" ""Honey, what’s going on? "" ""Well, I just saw a guy commit suicide on the railroad track over there.""";"N2";"線路";"線: 2, 路: 3"
"Alley, Path, Dirt Road";"ろじ";"うちのお店は、ウェスタン通りから、少し路地に入ったところにあります。";"Our store is in an alley just off Western Street.";"None";"路地";"路: 3, 地: 2"
"Alley, Path, Dirt Road";"ろじ";"その路地は、夜は少しきけんだから気を付けてね。";"That path is a bit sketchy at night, so be careful.";"None";"路地";"路: 3, 地: 2"
"Alley, Path, Dirt Road";"ろじ";"警察官は、路地まで苺泥棒を追いかけた。";"The policeman chased the mugger who stole the strawberries down the alley.";"None";"路地";"路: 3, 地: 2"
"Peasants, Farmers";"のうみん";"え戸時代の農民でも、全てがまずしかったわけではないはずだ。";"That doesn't mean all peasants in the Edo period were poor.";"N3";"農民";"農: 3, 民: 4"
"Peasants, Farmers";"のうみん";"この村の農民たちは、クロールの泳ぎ方を知りたがっている。";"Farmers in this village want to know how to swim the forward crawl.";"N3";"農民";"農: 3, 民: 4"
"Peasants, Farmers";"のうみん";"おぉ！あの農民の腹筋すげぇな。";"Wow! That farmer has some amazing abs.";"N3";"農民";"農: 3, 民: 4"
"Agriculture";"のうぎょう";"わたしたちは、さく年、む人とうで農業を始めました。";"We started farming the deserted island last year.";"N3";"農業";"農: 3, 業: 3"
"Agriculture";"のうぎょう";"最近日本では、農業にきょうみのあるわか者がふえています。";"In Japan, there have been more young people who are interested in agriculture recently.";"N3";"農業";"農: 3, 業: 3"
"Agriculture";"のうぎょう";"僕は今はセックスにあまり興味が無いんだよ。しばらくはただ農業に集中したいんだよね。";"I’m not interested in sex right now. I just really want to focus on agriculture.";"N3";"農業";"農: 3, 業: 3"
"Subway, The Underground, The Tube, The Metro";"ちかてつ";"地下鉄に乗って行きます。";"I’ll go on the subway.";"N5";"地下鉄";"地: 2, 下: 1, 鉄: 3"
"Subway, The Underground, The Tube, The Metro";"ちかてつ";"東京の地下鉄はかなりふくざつです。";"Tokyo's subway is extremely complex.";"N5";"地下鉄";"地: 2, 下: 1, 鉄: 3"
"Subway, The Underground, The Tube, The Metro";"ちかてつ";"ああ、よかった！地下鉄に乗り遅れちゃうかと思ったよ。";"What a relief! I thought I missed the subway train.";"N5";"地下鉄";"地: 2, 下: 1, 鉄: 3"
"Strong Man, Badass, Iron Man, Macho Man, Tough Guy";"てつじん";"うちの社長は、鉄人すぎます。";"My company president is way too much of a macho man.";"None";"鉄人";"鉄: 3, 人: 1"
"Strong Man, Badass, Iron Man, Macho Man, Tough Guy";"てつじん";"わたしが一番すきな番組はりょうりの鉄人です。";"The TV program I like most is Iron Chef.";"None";"鉄人";"鉄: 3, 人: 1"
"Strong Man, Badass, Iron Man, Macho Man, Tough Guy";"てつじん";"私はスーパーで赤ちゃんに「いないいないばぁ」をしている鉄人を見た。";"I saw a tough guy playing peak-a-boo with a baby in a grocery store.";"None";"鉄人";"鉄: 3, 人: 1"
"Electric Railway";"でんてつ";"東きゅう電鉄によりますと、東きゅう東よこ線は人身じこのえいきょうで、げんざい運転を見合わせています。";"According to the Tokyu Corporation, the Tokyu Toyoko line has currently suspended operations due to an accident involving personal injury.";"None";"電鉄";"電: 2, 鉄: 3"
"Electric Railway";"でんてつ";"電鉄会社ではたらくのがゆめです。";"My dream is to work for an electric railroad company.";"None";"電鉄";"電: 2, 鉄: 3"
